location,
113.415816,23.165001
113.212488,23.107287
113.223042,23.200287
113.250952,23.142928
113.329122,23.181897
113.249945,23.111064
113.220397,23.093652
113.252545,23.063836
113.22643,23.102426
113.35629,23.181251
113.382551,23.166299
113.219584,23.136523
113.247209,23.140785
113.251189,23.143953
113.247915,23.145564
113.315389,23.155516
113.386529,23.201693
113.316046,23.117664
113.366423,23.20398
113.401178,23.115963
113.408276,23.125442
113.356953,23.116885
113.409195,23.116756
113.411678,23.1164
113.409408,23.116985
113.3343,23.129825
113.329885,23.120546
113.343278,23.127381
113.316708,23.122381
113.360806,23.122698
113.257004,23.169404
113.350462,23.173696
113.350085,23.172871
113.349811,23.171322
113.344415,23.120512
113.389688,23.127513
113.379412,23.129796
113.413581,23.163047
113.339536,23.131842
113.336644,23.1261
113.392086,23.169577
113.354867,23.180687
113.383394,23.128642
113.366922,23.198771
113.376748,23.200242
113.364963,23.197004
113.368265,23.202293
113.420152,23.118062
113.399139,23.115944
113.367098,23.196349
113.341179,23.144571
113.235444,23.124419
113.246181,23.109527
113.265546,23.082345
113.26326,23.087202
113.241992,23.129142
113.391552,23.120344
113.320584,23.163241
113.230266,23.145116
113.325534,23.126432
113.327164,23.145232
113.356107,23.181552
113.354883,23.181407
113.401838,23.125778
113.347426,23.174994
113.316818,23.166792
113.391437,23.191283
113.320417,23.140617
113.392178,23.122866
113.30688,23.145495
113.369537,23.135565
113.33051,23.15614
113.425654,23.110486
113.421263,23.123702
113.420846,23.116876
113.411228,23.124256
113.371551,23.136085
113.413812,23.16776
113.400918,23.116313
113.437353,23.141791
113.358491,23.136364
113.336934,23.157015
113.41163,23.108119
113.364907,23.199335
113.242562,23.124434
113.304145,23.063708
113.323016,23.094381
113.296921,23.100703
113.394123,23.128251
113.340862,23.14476
113.257079,23.115421
113.284153,23.070628
113.281167,23.126897
113.239721,23.121982
113.307734,23.129847
113.355679,23.181426
113.371653,23.201962
113.370432,23.11531
113.428875,23.127673
113.385842,23.160948
113.247652,23.125133
113.299944,23.129319
113.243986,23.130372
113.254338,23.102664
113.279638,23.091795
113.294898,23.084469
113.355492,23.06019
113.355916,23.083839
113.286393,23.081529
113.320709,23.061936
113.313459,23.091016
113.285431,23.101547
113.335698,23.129793
113.321283,23.140022
113.268122,23.121488
113.332869,23.085966
113.294707,23.08439
113.326289,23.094261
113.280967,23.091977
113.277118,23.086662
113.288975,23.102365
113.384689,23.100052
113.293822,23.07592
113.335692,23.08949
113.341184,22.909698
113.307212,23.095615
113.287614,23.101148
113.277043,23.071885
113.277475,23.076424
113.264034,23.090963
113.268147,23.106361
113.272827,23.090081
113.272782,23.09552
113.310198,23.08813
113.252201,23.100241
113.35749,23.08811
113.311752,23.064199
113.362082,22.928099
113.318887,23.023367
113.293247,23.066892
113.329524,23.092106
113.32914,23.089328
113.283124,23.092976
113.285969,23.0691
113.27228,23.10416
113.340349,23.084159
113.283086,23.093053
113.292136,23.084503
113.292367,23.085578
113.260336,23.076283
113.38326,23.127637
113.358875,23.260161
113.285306,23.085834
113.318063,23.119973
113.354786,22.932654
113.403786,22.941294
113.320529,23.024172
113.371878,22.935065
113.33,23.035387
113.333497,23.011023
113.395505,23.060367
113.280776,23.082186
113.284566,23.085908
113.297578,23.045882
113.341757,22.911191
113.338622,22.947729
113.297825,23.044248
113.367651,23.122215
113.267489,23.121712
113.244004,23.113327
113.308657,23.095906
113.241693,23.120758
113.32103,23.140428
113.266781,23.125773
113.339127,23.107526
113.248577,23.114507
113.263793,23.125085
113.269405,23.120902
113.283394,23.123717
113.278021,23.082125
113.339881,23.134313
113.226937,23.391485
113.26642,23.125791
113.228377,23.399192
113.239623,23.110239
113.294712,23.121518
113.348475,23.006228
113.266028,23.120889
113.265376,23.191915
113.282367,23.13851
113.295511,23.335245
113.2616,23.193778
113.285061,23.132845
113.269668,23.18161
113.32735,23.132378
113.32684,23.132884
113.209672,23.375324
113.207916,23.378626
113.341715,23.011074
113.332437,23.134793
113.326458,23.187912
113.289678,23.140504
113.255725,23.172858
113.298856,23.091434
113.209955,23.382765
113.374783,23.046496
113.331274,22.970253
113.405231,23.121435
113.531151,22.794572
113.241052,23.117934
113.272325,23.0953
113.28347,23.126705
113.448144,23.099984
113.256067,23.173449
113.264538,23.179404
113.297214,23.04064
113.332889,23.134367
113.321264,23.132296
113.269527,23.09386
113.276975,23.139813
113.400594,23.117225
113.34071,23.141987
113.262404,23.192375
113.339501,23.135244
113.446246,23.104057
113.309145,23.095606
113.270243,23.123132
113.343339,23.135632
113.35991,22.942546
113.335354,23.141911
113.490059,22.969606
113.26593,23.171695
113.29822,23.129197
113.273628,23.102405
113.444628,23.18705
113.323101,23.097031
113.287594,23.138711
113.262467,23.119128
113.384389,23.125586
113.292738,23.072398
113.366528,22.940671
113.320911,23.178615
113.323124,23.132145
113.446949,23.104094
113.229885,23.403037
113.33237,23.134338
113.324745,23.146883
113.312328,23.11952
113.292378,23.072806
113.329414,23.161658
113.273195,23.101724
113.32775,23.131676
113.416795,23.129527
113.34407,23.123288
113.283413,23.127218
113.326667,23.131603
113.610373,23.117263
113.260251,23.107064
113.273638,23.096227
113.31502,22.978447
113.366447,22.925059
113.37116,22.935139
113.309669,23.119917
113.408186,23.124556
113.309383,23.025083
113.363761,22.941155
113.292161,23.073013
113.347761,23.169817
113.33214,23.139008
113.319884,23.174021
113.404696,23.121746
113.343885,23.123329
113.326927,23.133836
113.296129,23.143085
113.275652,23.089081
113.295948,23.125448
113.324403,23.147392
113.354541,22.934255
113.209932,23.382735
113.260845,23.195118
113.390351,23.007544
113.415216,23.131138
113.367304,23.193245
113.364931,23.196348
113.329,23.13851
113.402716,23.12071
113.327174,23.132947
113.327522,23.132876
113.361754,23.133604
113.335368,23.141802
113.326295,23.13184
113.383206,23.099554
113.337925,23.135109
113.320567,23.135036
113.33031,23.132746
113.333602,23.130556
113.357945,22.924366
113.362857,23.119429
113.338832,23.134292
113.339891,23.134387
113.326026,23.118636
113.385301,23.131852
113.331517,23.115485
113.340154,23.135596
113.32215,23.13217
113.294744,23.121805
113.323262,23.11856
113.32228,23.120382
113.425045,23.112433
113.255605,23.125055
113.345671,23.169893
113.398877,23.117544
113.266304,23.121696
113.303554,23.221653
113.325387,23.148888
113.247967,23.124235
113.261409,23.194502
113.425041,23.112433
113.263918,23.124911
113.28259,23.125336
113.242705,23.144511
113.241585,23.117238
113.282702,23.125433
113.38742,23.131603
113.265925,23.125686
113.818704,23.284412
113.287625,23.136535
113.207717,23.376776
113.30925,23.133506
113.282437,23.125742
113.388447,22.937433
113.286422,23.122797
113.247857,23.124582
113.2599,23.088651
113.325577,23.165862
113.26655,23.172342
113.27335,23.101973
113.26499,23.125829
113.325601,23.196541
113.269656,23.180819
113.288287,23.135098
113.319487,23.036613
113.484028,22.970997
113.269147,23.160443
113.295491,23.335274
113.321191,23.132836
113.259341,23.088177
113.309606,23.118554
113.268019,23.123315
113.254453,23.129317
113.232726,23.074844
113.271067,23.095158
113.264344,23.106828
113.276,23.090348
113.325165,23.133959
113.261589,23.13544
113.38864,22.937527
113.280517,23.127611
113.383229,23.097127
113.269393,23.180334
113.327719,23.100117
113.240406,23.111192
113.175402,23.459116
113.362432,22.941329
113.378202,22.941575
113.271789,23.095037
113.265834,23.094568
113.295765,23.334225
113.325845,23.185383
113.273305,23.096155
113.269031,23.202496
113.269029,23.202496
113.273392,23.0962
113.289216,23.092619
113.27335,23.101936
113.277609,23.100627
113.270235,23.124121
113.255457,23.172496
113.321186,23.181844
113.383309,23.100916
113.404142,23.121128
113.330374,23.022847
113.329667,23.025643
113.255754,23.175397
113.258439,23.200738
113.294554,23.266705
113.304264,23.083426
113.265957,23.191236
113.250639,23.154603
113.318378,23.095349
113.321106,23.134572
113.267944,23.093174
113.364853,23.196611
113.287575,23.136653
113.255586,23.172455
113.546967,23.10962
113.38837,22.937157
113.361456,22.947946
113.314245,23.123928
113.348907,23.007255
113.238933,23.140907
113.832575,23.290256
113.417925,23.074161
113.325558,23.196536
113.311182,23.026339
113.234069,23.093859
113.239048,23.125301
113.833576,23.286551
113.276737,23.092011
113.302195,23.171132
113.269927,23.095629
113.324656,23.126498
113.341762,23.144348
113.384063,23.007092
113.349091,23.006999
113.24075,23.110027
113.259888,23.088753
113.267654,23.125932
113.328422,23.191111
113.301281,23.043142
113.335087,23.103444
113.52587,23.083554
113.601032,23.127917
113.282782,23.125882
113.321357,23.178489
113.392845,23.06118
113.327895,23.13369
113.34033,23.114241
113.387859,22.936818
113.327719,23.133806
113.292168,23.031947
113.343816,23.123688
113.338752,23.143548
113.313131,23.251866
113.268229,23.093402
113.528349,23.085246
113.234276,23.093899
113.387774,22.938084
113.348774,23.006774
113.308462,23.100254
113.31214,23.021449
113.359523,22.924665
113.258359,23.20605
113.487791,22.956554
113.265848,23.094637
113.366315,22.939613
113.266893,23.173355
113.26827,23.161513
113.27322,23.096059
113.261325,23.195283
113.337768,23.026987
113.225802,23.406167
113.388199,23.007355
113.262437,23.10182
113.272738,23.135473
113.333202,23.134123
113.204656,23.386561
113.280098,23.080719
113.30249,23.102516
113.322714,23.182
113.333924,22.991988
113.366563,23.194566
113.265369,23.181357
113.23079,23.396956
113.324532,23.148669
113.32054,23.135131
113.252928,23.159891
113.270831,23.12238
113.268961,23.179989
113.241296,23.11732
113.327018,23.132201
113.381568,23.126027
113.228198,23.397512
113.207587,23.378479
113.340867,23.173222
113.31842,23.181803
113.215079,23.107701
113.379368,23.132497
113.270293,23.111169
113.307342,23.090946
113.409898,23.12472
113.600547,23.126737
113.308359,23.085021
113.321407,23.078777
113.241052,23.117907
113.24213,23.115643
113.298975,23.38772
113.240919,23.111544
113.350654,22.990816
113.252928,23.125065
113.24794,23.124377
113.320988,22.937177
113.242504,23.146515
113.227678,23.077869
113.416768,23.129942
113.416727,23.1296
113.273592,23.102402
113.366589,22.944368
113.295569,23.335192
113.261052,23.194585
113.284957,23.068048
113.239859,23.170176
113.235932,23.170685
113.577127,23.125378
113.272266,23.09683
113.207457,23.157041
113.269126,23.089603
113.290239,23.205299
113.402331,23.119767
113.256444,23.171298
113.814683,23.275616
113.291452,23.091792
113.377513,22.933064
113.325216,23.196008
113.208737,23.1563
113.528969,23.164673
113.25102,23.171961
113.27043,23.189958
113.275191,23.095255
113.306265,23.219435
113.30935,23.24809
113.350877,23.007606
113.353953,22.936193
113.259836,23.170428
113.589579,23.532938
113.227389,23.405784
113.255721,23.173586
113.288417,23.133993
113.504015,23.170685
113.289595,23.236198
113.324851,23.147145
113.327365,23.132826
113.454412,23.100948
113.542612,23.11236
113.182101,23.453988
113.526815,23.06526
113.309065,23.025435
113.388,23.037479
113.315734,23.023644
113.283843,23.125355
113.233164,23.395855
113.233171,23.397945
113.566824,23.303003
113.456709,23.100746
113.547038,22.802042
113.531821,22.79499
113.307067,23.146253
113.466632,23.168056
113.46652,23.168981
113.543302,23.111842
113.241606,23.113327
113.532551,22.79478
113.601067,23.127485
113.232294,23.398714
113.589208,23.541796
113.448758,23.104041
113.370635,22.934979
113.285857,23.126427
113.57288,23.557546
113.588209,23.54223
113.588689,23.530616
113.815396,23.275886
113.536612,22.792836
113.372623,23.05234
113.60444,23.530011
113.589717,23.531917
113.209226,23.37472
113.614282,23.124048
113.506677,22.822668
113.240321,23.111365
113.247683,23.146695
113.274419,23.103462
113.575867,23.125934
113.357378,22.924436
113.525428,23.085029
113.54303,23.112184
113.61341,23.116812
113.252673,23.089492
113.44631,23.103923
113.32473,23.121942
113.323557,23.122535
113.268487,23.094746
113.322034,23.1292
113.32615,23.130582
113.609167,23.117295
113.271254,23.093513
113.3299,23.132789
113.247475,23.11498
113.267525,23.12151
113.244146,23.105768
113.576686,23.134746
113.378867,22.946958
113.37015,22.947034
113.267939,23.121419
113.385513,23.002498
113.37957,23.12404
113.28484,23.218215
113.327251,23.094684
113.258203,23.172135
113.325165,23.133959
113.321807,23.116467
113.284957,23.124104
113.240295,23.124943
113.253874,23.139249
113.334426,23.134071
113.32349,23.142785
113.361111,22.942126
113.270317,23.122863
113.385526,22.934758
113.247434,23.114488
113.327203,23.116427
113.268347,23.175441
113.255686,23.17321
113.268949,23.12638
113.340322,23.114076
113.252441,23.088266
113.327596,23.204125
113.266985,23.120988
113.280116,23.138426
113.370429,23.129668
113.249063,23.107469
113.282139,23.125797
113.814274,23.276999
113.266903,23.120904
113.28503,23.132571
113.334004,23.129348
113.212236,23.380434
113.468058,23.165394
113.265106,23.181008
113.307718,23.107823
113.234192,23.159015
113.3697,22.934692
113.614943,23.123846
113.326868,23.132059
113.252059,23.124733
113.415309,23.461594
113.362743,22.940405
113.346078,23.116135
113.459655,22.880522
113.373598,23.128839
113.324384,23.142611
113.291381,23.135709
113.254326,23.108365
113.332332,23.134446
113.28957,23.136215
113.254973,23.173446
113.462397,23.100889
113.276411,23.091024
113.267921,23.114875
113.313527,23.114084
113.321819,23.117292
113.417442,23.111816
113.323165,23.117641
113.382646,22.934905
113.317384,23.120912
113.456526,23.100404
113.334287,23.12018
113.368655,22.924166
113.306323,23.110084
113.452643,23.168289
113.241802,23.124434
113.276078,23.093784
113.370184,23.102533
113.269914,23.114818
113.326187,23.143489
113.386258,23.037444
113.325288,23.142719
113.237558,23.100093
113.210965,23.387953
113.32954,23.120785
113.242589,23.105828
113.31018,22.96871
113.274687,23.107384
113.368229,23.113661
113.326126,23.13166
113.267506,23.131971
113.340476,23.107225
113.238285,23.401838
113.318215,23.119984
113.327728,23.132301
113.331187,23.120926
113.260587,23.142257
113.588674,23.178431
113.32485,23.148365
113.330557,23.121795
113.214753,23.380351
113.320718,23.146273
113.366456,22.942893
113.361186,23.123154
113.218114,23.41051
113.61384,22.766759
113.257366,23.125724
113.362395,22.947164
113.321899,23.141446
113.296466,23.334074
113.336749,23.010727
113.248215,23.105896
113.25894,23.089079
113.22838,23.398283
113.333164,23.155221
113.26902,23.124543
113.272202,23.103929
113.291755,23.134561
113.268662,23.121597
113.259897,23.139797
113.275996,23.116526
113.326187,23.143489
113.209859,23.380846
113.27412,23.141767
113.245112,23.10601
113.273191,23.2073
113.286804,23.138251
113.321573,23.181931
113.34308,23.129212
113.269233,23.161079
113.294756,23.072246
113.338673,23.143553
113.245294,23.113018
113.326054,23.148092
113.254456,23.129427
113.262397,23.192356
113.323075,23.095815
113.480201,23.169243
113.36656,22.942343
113.259953,23.088457
113.341253,23.106978
113.301962,23.042772
113.40266,23.11953
113.322879,23.094625
113.275061,23.089597
113.367105,22.934292
113.300643,23.088717
113.253262,23.132536
113.276603,23.089863
113.266718,23.080096
113.288436,23.133906
113.25202,23.088389
113.330017,23.121025
113.338562,23.144402
113.304828,23.095125
113.344208,23.139667
113.3141,23.101041
113.329257,23.130278
113.328296,23.121774
113.265748,23.125749
113.350048,23.136229
113.285061,23.131566
113.367249,23.193503
113.311047,23.094615
113.282389,23.113732
113.287793,23.142169
113.339091,23.115966
113.288465,23.133875
113.245084,23.131662
113.267855,23.125093
113.299091,23.091482
113.326443,23.131485
113.265192,23.120643
113.292173,23.134562
113.248251,23.131303
113.311062,23.094342
113.34925,22.999071
113.240717,23.109712
113.366486,23.12251
113.334818,22.969256
113.281444,23.135767
113.308311,23.095567
113.32983,23.143379
113.547134,23.109699
113.331477,23.134205
113.231015,23.40237
113.308862,23.085092
113.330437,23.132736
113.307949,23.101285
113.322156,23.132069
113.332601,23.096426
113.308631,23.095918
113.355016,23.084302
113.367845,23.13251
113.323262,23.11856
113.38401,23.10044
113.343872,23.123306
113.282424,23.125649
113.325182,23.132539
113.276034,23.090566
113.298945,23.09138
113.356,23.084578
113.265474,23.125756
113.272749,23.092697
113.267506,23.131971
113.267346,23.122866
113.337768,23.026991
113.267982,23.121425
113.380598,23.130413
113.372116,23.04127
113.354125,23.152364
113.451754,23.169267
113.32611,23.128479
113.386328,23.125586
113.317224,23.115973
113.329575,23.130476
113.329948,23.118267
113.330927,23.121087
113.321609,23.117345
113.244558,23.393258
113.32815,23.14413
113.325165,23.133959
113.26464,23.116964
113.278211,23.142656
113.338831,23.107611
113.303728,23.38892
113.285054,23.131412
113.283027,23.125674
113.324623,23.126602
113.32641,23.135294
113.327266,23.132461
113.272094,23.123405
113.36139,23.009583
113.329324,23.13053
113.344054,23.162281
113.365499,23.195812
113.32892,23.12102
113.32345,23.1428
113.32118,23.134
113.322618,23.118548
113.323173,22.968141
113.363401,23.096205
113.294839,23.071862
113.331178,23.120487
113.329853,23.115514
113.325139,23.130355
113.329742,23.130204
113.333062,23.120737
113.284852,23.132836
113.329754,23.129309
113.343005,23.134448
113.324179,23.117817
113.352945,23.167034
113.332182,23.138981
113.360867,23.128736
113.328692,23.130282
113.33976,23.17105
113.348239,23.170227
113.34466,23.122716
113.41119,23.16782
113.327222,23.145224
113.33166,23.120903
113.273289,23.098118
113.326629,23.159276
113.339223,23.134283
113.339192,23.136674
113.328742,23.121167
113.336978,23.13696
113.268957,23.095833
113.281285,23.122184
113.33976,23.12593
113.29581,23.125598
113.283554,23.126486
113.333469,23.135616
113.34408,23.11783
113.343275,23.126913
113.417008,23.164801
113.258858,23.169897
113.344208,23.139667
113.401205,22.942691
113.359403,22.924496
113.362563,23.141589
113.44619,23.162689
113.83331,23.288301
113.327977,23.143779
113.329612,23.161775
113.364408,23.196926
113.284636,23.136775
113.331822,23.138954
113.270986,23.117879
113.27611,23.115718
113.28847,23.1394
113.271189,23.135289
113.270834,23.135522
113.333988,23.152302
113.326054,23.148092
113.259055,23.08913
113.32507,23.133882
113.328612,23.130661
113.230985,23.401675
113.284347,23.134649
113.2825,23.13841
113.324766,23.129368
113.324625,23.119698
113.328612,23.130661
113.284652,23.135372
113.329925,23.132639
113.418515,23.118422
113.258494,23.172341
113.265486,23.120724
113.317582,23.115904
113.255224,23.173265
113.588845,23.546502
113.339787,23.174842
113.400332,23.120408
113.347284,23.17504
113.340262,23.125848
113.370304,23.115406
113.326603,23.145317
113.34027,23.114118
113.325373,23.130319
113.325816,23.130421
113.32482,23.141785
113.406033,23.155136
113.336895,23.126439
113.329597,23.142053
113.329085,23.130605
113.393911,23.123825
113.321948,23.150839
113.325788,23.12889
113.267686,23.126369
113.608059,23.529979
113.326774,23.130829
113.363705,23.14049
113.340294,23.126902
113.331692,23.13212
113.311057,23.09441
113.320872,23.139723
113.327411,23.132167
113.344371,23.122224
113.34453,23.129173
113.329463,23.145263
113.330802,23.155026
113.374901,23.153067
113.410906,23.120223
113.323551,23.128686
113.394536,23.124787
113.327261,23.143106
113.330859,23.15506
113.32948,23.132164
113.321902,23.120052
113.329134,23.130305
113.34934,23.007035
113.291113,23.112339
113.273028,23.122538
113.292233,23.134721
113.318757,23.12018
113.315764,23.138048
113.297533,23.129472
113.408957,23.11377
113.309105,23.155954
113.379788,23.123452
113.332122,23.114799
113.316468,23.121013
113.280315,23.084501
113.354707,23.116827
113.3311,23.12028
113.316602,23.12676
113.418462,23.163728
113.321727,23.128882
113.318199,23.120006
113.3268,23.145269
113.342058,23.14323
113.337837,23.135111
113.331312,23.129048
113.288106,23.134888
113.32484,23.117162
113.316581,23.126947
113.329268,23.130562
113.317486,23.118352
113.324596,23.132067
113.241778,23.13082
113.325229,23.149989
113.210453,23.400091
113.283756,23.134625
113.26672,23.123474
113.28468,23.43819
113.268418,23.098742
113.353843,23.152209
113.260042,23.135683
113.409695,23.165683
113.321715,23.129023
113.359215,23.116176
113.328593,23.144975
113.324863,23.130869
113.320484,23.140427
113.320545,23.13507
113.316525,23.126834
113.322692,23.122427
113.328608,23.130821
113.331924,23.139223
113.34394,23.11801
113.273362,23.096202
113.241574,23.114766
113.33502,23.1511
113.274656,23.122599
113.466533,22.959986
113.339727,23.013327
113.254555,23.127851
113.326083,23.13303
113.287943,23.143155
113.324215,23.147261
113.34297,23.115856
113.326901,23.130113
113.283378,23.122079
113.269398,23.120897
113.32878,23.13838
113.285664,23.132155
113.24825,23.131308
113.361211,23.13156
113.28619,23.121236
113.324246,23.142094
113.284588,23.125752
113.312311,23.119475
113.327406,23.128652
113.320793,23.140795
113.325879,23.12489
113.32461,23.11994
113.325165,23.133959
113.373229,23.13447
113.324669,23.12636
113.323371,23.158954
113.329864,23.12106
113.345623,23.123291
113.266481,23.116242
113.270768,23.135537
113.283766,23.134345
113.288241,23.13397
113.256232,23.126372
113.28961,23.218992
113.232425,23.274772
113.324588,23.106469
113.398145,23.123997
113.396446,23.125001
113.343816,23.123829
113.333927,23.153129
113.324753,23.125218
113.410854,23.117337
113.367687,23.122285
113.368053,22.940015
113.604502,23.53011
113.299707,23.334124
113.325696,23.199226
113.358938,23.294345
113.25893,23.190879
113.319384,23.181869
113.326579,23.19729
113.290315,23.13608
113.329101,23.150935
113.407892,22.938201
113.367024,23.199939
113.367399,23.201335
113.441507,23.141728
113.331419,23.115735
113.328638,23.14234
113.324625,23.119698
113.253084,23.16117
113.283037,23.132009
113.330983,23.121965
113.293227,23.126909
113.25068,23.130292
113.267463,23.123332
113.33535,22.995071
113.314668,23.120637
113.33343,22.992296
113.363442,23.096013
113.317468,23.115902
113.311025,23.13964
113.324876,23.126633
113.250684,23.154744
113.269315,23.122031
113.322764,23.141906
113.267921,23.114875
113.234215,23.15894
113.243461,23.205305
113.280378,23.150825
113.315454,23.06842
113.401435,22.794664
113.286126,23.137793
113.303728,23.38892
113.364851,23.010114
113.601032,23.127917
113.262397,23.192356
113.353843,23.152209
113.313929,22.976007
113.260675,23.142316
113.291755,23.134561
113.245112,23.10601
113.27412,23.141767
113.36656,22.942343
113.350048,23.136229
113.326629,23.159276
113.284819,23.13121
113.468058,23.165394
113.283394,23.123717
113.50403,22.99029
113.288417,23.133993
113.576686,23.134746
113.600547,23.126737
113.237612,23.100163
113.212236,23.380434
113.473068,22.963973
113.382646,22.934905
113.25632,23.14652
113.22384,23.378943
113.278264,23.143183
113.361186,23.123154
113.245294,23.113018
113.609752,23.11935
113.251175,23.148013
113.610373,23.117263
113.339192,23.136674
113.325229,23.149989
113.293114,23.070768
113.289166,23.203598
113.373249,23.357992
113.233869,23.398224
113.228023,23.404155
113.326206,23.217243
113.79569,23.311216
113.607463,23.547762
113.287843,23.134988
113.305575,23.219675
113.465817,23.168805
113.609167,23.117295
113.373598,23.128839
113.313889,23.219669
113.605917,23.137434
113.267506,23.131971
113.462397,23.100889
113.331187,23.120926
113.561938,23.196688
113.307718,23.107823
113.490059,22.969606
113.301962,23.042772
113.316184,23.024345
113.276585,23.139235
113.266718,23.080096
113.285061,23.131566
113.820977,23.283041
113.271065,23.097206
113.417442,23.111816
113.359258,23.290636
113.334953,23.140949
113.386172,23.2013
113.320896,23.178497
113.608059,23.529979
113.328638,23.14234
113.302343,23.083888
113.466533,22.959986
113.299141,23.090361
113.274469,23.103434
113.351958,22.958267
113.32349,23.142785
113.407892,22.938201
113.361111,22.942126
113.234192,23.159015
113.607647,23.117108
113.590194,23.54659
113.370429,23.129668
113.318161,23.124603
113.327596,23.204125
113.788289,23.176603
113.41566,23.460403
113.613635,23.285146
113.280488,23.330705
113.402509,23.380411
113.237558,23.100093
113.588674,23.178431
113.24912,23.141687
113.329513,23.120808
113.620835,23.146041
113.249442,23.141941
113.329524,23.187588
113.349223,22.999315
113.42052,23.115865
113.269414,23.128872
113.333673,22.992267
113.326465,23.187822
113.238682,23.124592
113.337768,23.026991
113.315439,23.024597
113.233625,23.403294
113.268987,23.106005
113.266893,23.173355
113.321948,23.150839
113.35154,22.957739
113.643335,23.638021
113.208857,23.270815
113.299161,23.102107
113.297348,23.371791
113.247763,23.13139
113.401245,22.795544
113.313527,23.114084
113.261707,23.37385
113.77919,23.487213
113.325351,23.128491
113.609053,23.119304
113.268961,23.179989
113.320718,23.146273
113.327231,23.186638
113.179275,23.452023
113.329923,23.209068
113.338121,22.835893
113.256629,23.376553
113.326054,23.148092
113.21371,23.375543
113.280115,23.158822
113.334509,23.149394
113.211215,23.417243
113.271319,23.093551
113.602494,23.126745
113.268949,23.12638
113.253262,23.132536
113.795504,23.311223
113.295512,23.334312
113.254453,23.129317
113.276411,23.091024
113.322764,23.141906
113.715073,23.695792
113.232294,23.398714
113.254555,23.127851
113.292378,23.072806
113.331925,23.140205
113.255854,23.126681
113.42164,23.076584
113.37015,22.947034
113.247967,23.124235
113.268019,23.123315
113.404142,23.121128
113.382028,22.930785
113.604917,22.770777
113.345623,23.123291
113.329864,23.12106
113.339796,23.135607
113.378867,22.946958
113.334287,23.12018
113.267732,23.111702
113.363442,23.096013
113.401205,22.942691
113.283999,23.121547
113.256401,23.172944
113.239744,23.11868
113.362432,22.941329
113.405231,23.121435
113.154918,23.462077
113.336914,23.126186
113.340372,23.115207
113.798754,23.297674
113.360522,22.919765
113.402717,23.118934
113.260587,23.142257
113.247483,23.114539
113.306323,23.110084
113.340292,23.115383
113.34308,23.129212
113.329101,23.150935
113.254326,23.108365
113.279885,23.189716
113.292983,23.091108
113.274824,23.106861
113.244146,23.105768
113.54656,23.109229
113.239786,23.11868
113.226979,23.397315
113.833427,23.288836
113.288667,23.202587
113.28503,23.132571
113.272325,23.0953
113.37562,22.94602
113.459655,22.880522
113.340376,23.107203
113.332889,23.134367
113.321264,23.132296
113.276078,23.093784
113.297214,23.04064
113.287594,23.138711
113.323101,23.097031
113.29822,23.129197
113.276603,23.089863
113.40266,23.11953
113.25202,23.088389
113.366486,23.12251
113.312328,23.11952
113.276034,23.090566
113.360209,22.925317
113.338831,23.107611
113.326083,23.13303
113.272239,23.12704
113.318153,23.116905
113.290803,23.101514
113.288672,23.197911
113.339427,23.014209
113.425041,23.112433
113.351708,22.926287
113.300024,23.120526
113.304304,23.102299
113.4576,23.165095
113.326449,23.132639
113.282782,23.125882
113.360483,23.097932
113.237573,23.093594
113.267944,23.093174
113.268241,23.123451
113.359464,23.139636
113.302195,23.171132
113.337768,23.026987
113.366563,23.194566
113.294249,23.267523
113.333084,23.134876
113.329161,23.175635
113.449096,23.367935
113.296351,23.128707
113.233171,23.397945
113.379211,23.101197
113.240428,23.209832
113.392159,23.061419
113.298975,23.38772
113.588794,23.180327
113.269152,23.120386
113.466155,23.168922
113.289447,23.203749
113.269415,23.197779
113.324656,23.126498
113.240717,23.109712
113.269927,23.095629
113.322218,23.132377
113.277937,23.138994
113.253874,23.139249
113.393422,23.061193
113.451754,23.169267
113.319851,23.09783
113.332572,22.969234
113.805462,23.28811
113.336177,23.138582
113.252928,23.159891
113.2752,23.140836
113.323926,23.121067
113.17458,23.428001
113.313794,23.102413
113.354185,22.943088
113.311205,23.095746
113.268158,23.214981
113.307558,23.385616
113.272949,23.193529
113.364467,23.197254
113.308847,23.030206
113.489112,22.965955
113.385526,22.934758
113.29584,23.049992
113.327291,23.143062
113.341735,23.12569
113.314245,23.123928
113.339127,23.107526
113.330557,23.121795
113.324588,23.106469
113.363927,23.115903
113.400594,23.117225
113.383259,23.118102
113.309582,23.13413
113.339616,23.107376
113.268318,23.092475
113.252059,23.124733
113.273392,23.0962
113.28361,23.125799
113.155643,23.463169
113.292798,23.050985
113.531151,22.794572
113.323557,23.122535
113.325788,23.12889
113.330388,23.11566
113.268347,23.175441
113.309606,23.118554
113.517311,23.578448
113.321814,22.982392
113.354411,22.937688
113.240521,23.100714
113.587627,23.54152
113.257767,23.145624
113.367651,23.122215
113.34033,23.114241
113.326475,23.119777
113.242705,23.144511
113.240898,23.14199
113.271492,23.095383
113.272266,23.09683
113.416795,23.129527
113.284974,23.132234
113.344657,23.12242
113.207916,23.378626
113.317468,23.115902
113.260845,23.195118
113.340476,23.107225
113.360088,23.097738
113.333927,23.153129
113.27089,23.094157
113.362395,22.947164
113.250774,23.093515
113.328502,23.121836
113.265848,23.094637
113.247166,23.130229
113.228198,23.397512
113.236317,23.145496
113.337596,23.185944
113.325213,23.184031
